Load,Actuator,Time,Strain
100.2509,7.715278,48.901,0.006119
99.29105,7.708333,48.968,0.006111
99.26188,7.708333,49.034,0.006107
99.97526,7.708333,49.101,0.006119
101.7295,7.708333,49.168,0.006129
103.8064,7.715278,49.234,0.006147
105.5526,7.729167,49.301,0.006174
106.2613,7.736111,49.368,0.006201
105.8859,7.736111,49.434,0.006221
105.0863,7.736111,49.501,0.006239
102.9514,7.736111,49.568,0.006229
100.5754,7.729167,49.634,0.006208
99.40095,7.722222,49.701,0.006205
98.9388,7.722222,49.768,0.006199
99.65698,7.715278,49.834,0.006201
101.6258,7.722222,49.901,0.006223
103.6967,7.729167,49.968,0.006238
105.4242,7.736111,50.034,0.006259
106.2675,7.743055,50.101,0.006297
106.0806,7.75,50.168,0.006327
104.4299,7.75,50.234,0.006335
101.6328,7.743055,50.301,0.006323
99.21227,7.729167,50.368,0.006302
98.05578,7.729167,50.434,0.006294
97.86115,7.722222,50.501,0.006295
98.72877,7.722222,50.568,0.006297
100.622,7.729167,50.634,0.006311
102.6235,7.736111,50.701,0.006335
104.2545,7.743055,50.768,0.006351
105.1999,7.75,50.834,0.00637
105.4738,7.75,50.901,0.006398
105.1894,7.756944,50.968,0.006416
103.4622,7.756944,51.034,0.006419
101.0446,7.75,51.101,0.006409
99.3016,7.743055,51.168,0.006394
98.70703,7.736111,51.234,0.006389
98.98002,7.736111,51.301,0.006394
100.1777,7.736111,51.368,0.0064
102.1265,7.743055,51.434,0.006416
103.9849,7.75,51.501,0.00644
105.0942,7.756944,51.568,0.006465
105.254,7.763889,51.634,0.006495
104.6194,7.763889,51.701,0.00652
102.6346,7.763889,51.768,0.006519
99.91433,7.756944,51.834,0.006499
97.96952,7.743055,51.901,0.006488
97.41975,7.743055,51.968,0.006481
97.4673,7.743055,52.034,0.00648
98.44762,7.743055,52.101,0.006491
100.4449,7.743055,52.168,0.006506
102.6873,7.756944,52.234,0.006524
104.2612,7.763889,52.301,0.006553
104.855,7.770834,52.368,0.006579
104.3987,7.770834,52.434,0.006603
103.2014,7.770834,52.501,0.006622
100.3412,7.763889,52.568,0.006603
97.85482,7.756944,52.634,0.006584
96.67105,7.75,52.701,0.006577
96.50977,7.75,52.768,0.006571
97.06874,7.75,52.834,0.006575
98.87466,7.75,52.901,0.006595
101.1727,7.756944,52.968,0.006612
103.1716,7.770834,53.034,0.006636
104.2563,7.777778,53.101,0.006663
104.1668,7.777778,53.168,0.006688
103.6477,7.777778,53.234,0.006705
102.062,7.777778,53.301,0.006711
99.05988,7.770834,53.368,0.006692
97.14348,7.763889,53.434,0.006674
96.2773,7.763889,53.501,0.00667
96.6251,7.756944,53.568,0.006671
98.24793,7.756944,53.634,0.006682
100.3235,7.763889,53.701,0.0067
102.2955,7.777778,53.768,0.006718
103.6041,7.784722,53.834,0.006744
104.0726,7.791667,53.901,0.006772
103.5541,7.791667,53.968,0.006791
102.1182,7.791667,54.034,0.006795
99.7724,7.784722,54.101,0.006787
97.91634,7.777778,54.168,0.006768
97.21714,7.777778,54.234,0.006764
97.35716,7.770834,54.301,0.006767
98.7724,7.770834,54.368,0.006777
100.5389,7.777778,54.434,0.006791
102.3617,7.784722,54.501,0.006816
103.53,7.791667,54.568,0.006836
103.6129,7.798611,54.634,0.006863
103.1604,7.798611,54.701,0.006887
101.8843,7.798611,54.768,0.00689
99.45243,7.798611,54.834,0.006876
97.35982,7.784722,54.901,0.006862
96.70173,7.784722,54.968,0.006854
96.65544,7.784722,55.034,0.006853
97.50418,7.784722,55.101,0.006864
99.49116,7.784722,55.168,0.006875
101.9078,7.798611,55.234,0.006902
103.5598,7.805556,55.301,0.006931
103.7625,7.8125,55.368,0.006963
103.0973,7.8125,55.434,0.006987
101.2291,7.8125,55.501,0.006992
98.02116,7.805556,55.568,0.006968
95.83022,7.791667,55.634,0.006947
95.2494,7.791667,55.701,0.00695
95.22295,7.791667,55.768,0.006945
96.15147,7.791667,55.834,0.00695
98.34562,7.791667,55.901,0.00697
100.9318,7.805556,55.968,0.00699
102.6333,7.8125,56.034,0.007017
103.3036,7.819445,56.101,0.007045
103.1464,7.819445,56.168,0.007061
102.5333,7.819445,56.234,0.007076
100.8311,7.819445,56.301,0.007077
97.97913,7.8125,56.368,0.007056
96.31244,7.805556,56.434,0.00704
96.02398,7.805556,56.501,0.007042
96.35984,7.805556,56.568,0.007041
98.0337,7.805556,56.634,0.007054
100.4633,7.8125,56.701,0.007078
102.6422,7.826389,56.768,0.007099
103.7279,7.833334,56.834,0.007132
103.6855,7.840278,56.901,0.007164
102.4354,7.840278,56.968,0.007171
100.021,7.833334,57.034,0.007157
97.96473,7.826389,57.101,0.007147
96.84705,7.819445,57.168,0.007134
96.86443,7.819445,57.234,0.007133
97.56979,7.819445,57.301,0.007141
99.3518,7.819445,57.368,0.007153
101.4164,7.833334,57.434,0.00717
103.0167,7.840278,57.501,0.0072
103.7166,7.847223,57.568,0.007217
103.4919,7.847223,57.634,0.007234
103.1237,7.847223,57.701,0.00725
102.0147,7.847223,57.768,0.007248
100.3108,7.847223,57.834,0.007237
99.16118,7.840278,57.901,0.007231
98.84876,7.840278,57.968,0.007226
99.0646,7.840278,58.034,0.007228
100.4197,7.840278,58.101,0.007243
102.63,7.847223,58.168,0.007259
104.3932,7.854166,58.234,0.007293
105.0248,7.861111,58.301,0.007334
104.3712,7.868055,58.368,0.007358
102.2632,7.868055,58.434,0.007353
99.32352,7.854166,58.501,0.007336
97.35671,7.847223,58.568,0.007319
96.52226,7.840278,58.634,0.007312
96.84262,7.840278,58.701,0.007317
98.23631,7.840278,58.768,0.007322
100.1605,7.847223,58.834,0.00734
102.2331,7.854166,58.901,0.00736
103.7731,7.868055,58.968,0.007377
104.4222,7.868055,59.034,0.007397
104.5486,7.875,59.101,0.007417
104.1245,7.875,59.168,0.007424
103.323,7.875,59.234,0.007425
102.0817,7.875,59.301,0.007424
100.9328,7.868055,59.368,0.007411
100.9242,7.868055,59.434,0.007411
101.5332,7.868055,59.501,0.007421
103.1108,7.868055,59.568,0.007429
104.7595,7.881944,59.634,0.007451
105.7991,7.888889,59.701,0.007488
105.7105,7.888889,59.768,0.007512
105.2523,7.888889,59.834,0.007529
103.754,7.888889,59.901,0.007531
100.9942,7.881944,59.968,0.007508
99.18211,7.875,60.034,0.007493
98.76465,7.875,60.101,0.007491
98.92885,7.875,60.168,0.007491
100.3636,7.875,60.234,0.007501
102.8771,7.881944,60.301,0.007526
105.1045,7.888889,60.368,0.007547
106.3017,7.902778,60.434,0.007578
106.3524,7.902778,60.501,0.00761
105.8827,7.902778,60.568,0.007623
104.4032,7.902778,60.634,0.007621
101.628,7.895833,60.701,0.007602
99.6712,7.888889,60.768,0.007586
99.28956,7.888889,60.834,0.00758
99.53515,7.888889,60.901,0.007587
100.9782,7.888889,60.968,0.007593
103.3975,7.895833,61.034,0.007616
105.583,7.909723,61.101,0.007639
106.8262,7.916667,61.168,0.007665
106.9622,7.923611,61.234,0.007694
106.1516,7.923611,61.301,0.007712
104.0549,7.916667,61.368,0.007697
102.2709,7.909723,61.434,0.007683
101.4873,7.909723,61.501,0.007679
101.2883,7.909723,61.568,0.007675
101.7485,7.909723,61.634,0.007678
103.4019,7.909723,61.701,0.007695
105.6894,7.916667,61.768,0.007713
107.3939,7.930555,61.834,0.007742
107.7272,7.9375,61.901,0.007782
107.0713,7.9375,61.968,0.007795
105.4715,7.9375,62.034,0.007794
103.0782,7.930555,62.101,0.007779
101.479,7.923611,62.168,0.007762
100.9161,7.916667,62.234,0.007759
101.6441,7.916667,62.301,0.007767
103.2792,7.923611,62.368,0.007777
105.1303,7.930555,62.434,0.007794
106.8942,7.9375,62.501,0.007819
107.6075,7.944444,62.568,0.007838
107.7533,7.944444,62.634,0.007858
107.5089,7.951389,62.701,0.007877
106.018,7.951389,62.768,0.007873
104.2548,7.944444,62.834,0.007862
103.1738,7.944444,62.901,0.007857
103.007,7.9375,62.968,0.007851
103.8071,7.9375,63.034,0.007855
105.6524,7.944444,63.101,0.007877
107.3394,7.951389,63.168,0.007892
108.3343,7.958333,63.234,0.007919
108.607,7.965278,63.301,0.007951
107.9504,7.965278,63.368,0.007962
106.5266,7.965278,63.434,0.007963
104.4546,7.958333,63.501,0.007951
103.0354,7.951389,63.568,0.007933
102.8902,7.951389,63.634,0.007934
103.4735,7.951389,63.701,0.00794
105.0956,7.951389,63.768,0.007949
107.0565,7.958333,63.834,0.00797
108.6022,7.972222,63.901,0.008002
108.8555,7.979167,63.968,0.008024
108.3844,7.979167,64.034,0.008041
107.5203,7.979167,64.101,0.008049
105.7679,7.979167,64.168,0.008036
104.2477,7.972222,64.234,0.008022
103.676,7.972222,64.301,0.008024
104.0356,7.965278,64.368,0.008022
105.6941,7.972222,64.434,0.008036
107.412,7.972222,64.501,0.008055
108.8969,7.986112,64.568,0.008073
109.313,7.993056,64.634,0.008101
109.027,7.993056,64.701,0.008124
108.5248,7.993056,64.768,0.008134
107.4245,7.993056,64.834,0.008134
105.5081,7.993056,64.901,0.008121
104.1305,7.986112,64.968,0.008106
103.8436,7.986112,65.034,0.008106
104.2189,7.986112,65.101,0.008111
105.7326,7.986112,65.168,0.00812
108.0471,7.993056,65.234,0.008143
109.7138,8.006944,65.301,0.008176
109.9047,8.013889,65.368,0.008206
109.2892,8.013889,65.434,0.008223
108.0789,8.013889,65.501,0.008229
105.657,8.006944,65.568,0.008209
103.9343,8,65.634,0.008198
103.5195,8,65.701,0.008197
103.7091,8,65.768,0.008193
105.0299,8,65.834,0.008203
107.2315,8.006944,65.901,0.008228
109.1455,8.013889,65.968,0.008247
110.0727,8.027778,66.034,0.008276
109.7813,8.027778,66.101,0.008298
109.2303,8.027778,66.168,0.008304
108.2924,8.027778,66.234,0.008308
106.6876,8.027778,66.301,0.008302
105.0917,8.020833,66.368,0.008282
104.8778,8.020833,66.434,0.008283
105.2649,8.020833,66.501,0.008287
106.6451,8.020833,66.568,0.008295
108.7484,8.027778,66.634,0.008317
110.2693,8.041667,66.701,0.008347
110.4974,8.048611,66.768,0.008375
109.9508,8.048611,66.834,0.008391
109.183,8.048611,66.901,0.008401
107.5736,8.048611,66.968,0.008388
105.7429,8.041667,67.034,0.008374
105.1167,8.041667,67.101,0.008373
105.0321,8.041667,67.168,0.008369
105.8863,8.041667,67.234,0.008376
107.8805,8.041667,67.301,0.008395
110.0291,8.055556,67.368,0.008418
110.8218,8.0625,67.434,0.008451
110.5228,8.069444,67.501,0.008478
109.7874,8.069444,67.568,0.008483
108.3413,8.069444,67.634,0.008478
106.1936,8.0625,67.701,0.008466
105.2049,8.0625,67.768,0.008454
105.0159,8.055556,67.834,0.008454
106.2637,8.055556,67.901,0.008466
108.0108,8.0625,67.968,0.008479
109.8427,8.069444,68.034,0.008499
110.8713,8.083333,68.101,0.008531
110.7345,8.083333,68.168,0.008547
110.1885,8.090278,68.234,0.008559
108.8814,8.090278,68.301,0.00856
107.328,8.083333,68.368,0.008545
106.8832,8.083333,68.434,0.008544
106.8485,8.083333,68.501,0.008547
107.3714,8.083333,68.568,0.008547
108.9228,8.083333,68.634,0.008561
110.7056,8.090278,68.701,0.008591
111.3434,8.104167,68.768,0.008621
111.021,8.104167,68.834,0.008638
110.3607,8.111111,68.901,0.008651
108.4483,8.111111,68.968,0.00864
107.0811,8.104167,69.034,0.008631
106.1743,8.097222,69.101,0.008627
106.342,8.097222,69.168,0.008626
107.4902,8.097222,69.234,0.008635
109.2825,8.104167,69.301,0.008651
110.7045,8.111111,69.368,0.008672
111.2991,8.118056,69.434,0.008693
111.1131,8.125,69.501,0.008718
110.5702,8.125,69.568,0.00872
109.9474,8.125,69.634,0.008723
108.9889,8.125,69.701,0.008725
107.9314,8.125,69.768,0.008714
107.3673,8.125,69.834,0.00871
107.4119,8.125,69.901,0.008713
108.3866,8.125,69.968,0.008717
110.4162,8.125,70.034,0.008739
111.9386,8.138889,70.101,0.008777
112.0199,8.145833,70.168,0.008808
111.3144,8.152777,70.234,0.008823
109.7741,8.152777,70.301,0.008827
107.4428,8.145833,70.368,0.008805
106.047,8.138889,70.434,0.008794
105.8401,8.138889,70.501,0.008797
106.0886,8.138889,70.568,0.008795
107.4344,8.138889,70.634,0.008804
109.5777,8.145833,70.701,0.00883
111.2409,8.152777,70.768,0.008846
111.897,8.166667,70.834,0.008873
111.5433,8.166667,70.901,0.008893
111.0503,8.166667,70.968,0.008896
110.4687,8.166667,71.034,0.008899
109.5675,8.166667,71.101,0.008902
108.5244,8.166667,71.168,0.008892
107.9806,8.166667,71.234,0.008887
107.9854,8.166667,71.301,0.00889
108.8316,8.166667,71.368,0.008894
110.7867,8.173611,71.434,0.008912
112.2416,8.180556,71.501,0.008945
112.4306,8.1875,71.568,0.008973
111.8938,8.194445,71.634,0.008993
110.835,8.194445,71.701,0.008998
108.922,8.194445,71.768,0.008985
107.5584,8.1875,71.834,0.008973
106.9965,8.1875,71.901,0.008973
106.9472,8.180556,71.968,0.008968
108.6445,8.1875,72.034,0.008982
110.6483,8.194445,72.101,0.009004
112.067,8.201389,72.168,0.009023
112.4332,8.208334,72.234,0.009049
112.1187,8.215277,72.301,0.009072
111.2056,8.215277,72.368,0.009073
109.8546,8.215277,72.434,0.009065
108.4189,8.208334,72.501,0.009059
108.1699,8.208334,72.568,0.009056
108.42,8.208334,72.634,0.009056
109.6506,8.208334,72.701,0.00907
111.4315,8.215277,72.768,0.009085
112.5204,8.222222,72.834,0.009111
112.6346,8.229166,72.901,0.009141
112.0854,8.236111,72.968,0.009147
111.1748,8.236111,73.034,0.00915
109.9626,8.236111,73.101,0.009148
108.6688,8.229166,73.168,0.009137
108.5964,8.229166,73.234,0.009135
109.2159,8.229166,73.301,0.009143
110.8035,8.229166,73.368,0.009154
112.3512,8.243056,73.434,0.009175
112.9306,8.25,73.501,0.009205
112.6534,8.256945,73.568,0.00922
112.0147,8.256945,73.634,0.00923
111.1301,8.256945,73.701,0.009233
110.0266,8.256945,73.768,0.009223
109.1742,8.256945,73.834,0.009217
109.0833,8.25,73.901,0.00922
110.2275,8.25,73.968,0.009226
111.6764,8.256945,74.034,0.009241
112.8889,8.263889,74.101,0.009268
113.0443,8.270834,74.168,0.009289
112.6046,8.277778,74.234,0.009303
111.9845,8.277778,74.301,0.009311
111.0223,8.277778,74.368,0.009306
110.1139,8.277778,74.434,0.0093
109.5396,8.277778,74.501,0.0093
109.4271,8.277778,74.568,0.009296
110.14,8.277778,74.634,0.009303
111.8954,8.277778,74.701,0.009323
113.4547,8.291666,74.768,0.00935
113.5966,8.298611,74.834,0.009382
113.1869,8.305555,74.901,0.009404
111.8717,8.305555,74.968,0.009401
109.858,8.298611,75.034,0.009389
108.4964,8.298611,75.101,0.009382
107.8492,8.291666,75.168,0.009374
108.0605,8.291666,75.234,0.009374
109.4389,8.291666,75.301,0.00939
111.5921,8.298611,75.368,0.009405
113.1823,8.3125,75.434,0.009432
113.5994,8.319444,75.501,0.009458
113.2475,8.319444,75.568,0.009472
112.6476,8.326389,75.634,0.00948
111.3884,8.326389,75.701,0.009479
109.9351,8.319444,75.768,0.009467
109.6537,8.319444,75.834,0.009465
109.8813,8.319444,75.901,0.009471
110.9323,8.319444,75.968,0.009475
112.6152,8.326389,76.034,0.009493
113.6249,8.333334,76.101,0.009522
113.675,8.340278,76.168,0.009539
113.2549,8.347223,76.234,0.009552
112.5919,8.347223,76.301,0.009562
111.6568,8.347223,76.368,0.009555
110.7972,8.347223,76.434,0.00955
110.321,8.347223,76.501,0.009551
110.269,8.347223,76.568,0.009548
111.0269,8.347223,76.634,0.009552
112.8361,8.347223,76.701,0.009576
114.1209,8.361111,76.768,0.009601
114.1114,8.368055,76.834,0.009629
113.6543,8.375,76.901,0.009649
112.4597,8.375,76.968,0.009646
110.7677,8.375,77.034,0.009635
109.7592,8.368055,77.101,0.009631
109.504,8.368055,77.168,0.009628
109.819,8.368055,77.234,0.009629
111.2074,8.368055,77.301,0.009644
113.182,8.375,77.368,0.00966
114.2483,8.388889,77.434,0.009687
114.2886,8.395833,77.501,0.009719
113.5776,8.395833,77.568,0.009724
112.7516,8.395833,77.634,0.009727
111.5443,8.395833,77.701,0.009724
110.3202,8.395833,77.768,0.009712
109.8763,8.388889,77.834,0.009708
110.6115,8.388889,77.901,0.009717
112.2644,8.395833,77.968,0.009729
113.7855,8.402778,78.034,0.009749
114.454,8.409722,78.101,0.009777
114.2428,8.416667,78.168,0.009796
113.6347,8.416667,78.234,0.009804
113.0276,8.416667,78.301,0.009809
112.0992,8.416667,78.368,0.009805
111.3066,8.416667,78.434,0.009799
110.9113,8.416667,78.501,0.009798
110.951,8.416667,78.568,0.009796
111.9242,8.416667,78.634,0.009804
113.7797,8.423612,78.701,0.00983
114.7295,8.430555,78.768,0.009854
114.7221,8.4375,78.834,0.009877
114.2308,8.444444,78.901,0.009895
113.2922,8.444444,78.968,0.009892
112.0383,8.444444,79.034,0.009887
110.7652,8.444444,79.101,0.009882
110.5121,8.4375,79.168,0.009878
111.0483,8.4375,79.234,0.009881
112.6622,8.4375,79.301,0.009898
114.1854,8.451389,79.368,0.009916
114.7596,8.458333,79.434,0.009939
114.75,8.465278,79.501,0.009962
114.0835,8.465278,79.568,0.009968
113.5554,8.465278,79.634,0.009969
112.8507,8.465278,79.701,0.009973
112.1691,8.465278,79.768,0.009965
111.8531,8.465278,79.834,0.009966
112.0011,8.465278,79.901,0.00997
112.9229,8.465278,79.968,0.009976
114.3411,8.472222,80.034,0.009994
114.542,8.472222,80.048,0.010002
115.4713,8.486111,80.141,0.010041
115.8229,8.5,80.208,0.010075
116.0743,8.513889,80.274,0.010118
116.2342,8.527778,80.341,0.01017
116.2479,8.541667,80.408,0.010213
116.3411,8.555556,80.474,0.01026
116.4622,8.569445,80.541,0.010311
116.5014,8.583333,80.608,0.01035
116.5979,8.597222,80.674,0.010393
116.7185,8.618056,80.741,0.010444
116.7628,8.625,80.808,0.010485
116.8683,8.638889,80.874,0.010526
117.0428,8.652777,80.941,0.010576
117.1279,8.666666,81.008,0.010617
117.2372,8.680556,81.074,0.010661
117.3915,8.694445,81.141,0.010711
117.4719,8.708334,81.208,0.010757
117.5741,8.722222,81.274,0.0108
117.732,8.736111,81.341,0.010848
117.8143,8.756945,81.408,0.010893
117.8803,8.763889,81.474,0.010939
118.0254,8.784723,81.541,0.010991
118.0925,8.798611,81.608,0.011033
118.1963,8.8125,81.674,0.011074
118.3311,8.826389,81.741,0.011124
118.4191,8.840278,81.808,0.011166
118.5214,8.854167,81.874,0.011209
118.6794,8.868055,81.941,0.011258
118.7505,8.881944,82.008,0.011302
118.8378,8.895833,82.074,0.011346
118.9919,8.909722,82.141,0.011395
119.0741,8.923611,82.208,0.011438
119.1585,8.9375,82.274,0.01148
119.3022,8.951389,82.341,0.011531
119.411,8.965278,82.408,0.011571
119.5015,8.979167,82.474,0.011613
119.64,8.993056,82.541,0.011665
119.7249,9.006944,82.608,0.011706
119.7996,9.020833,82.674,0.011752
119.937,9.034722,82.741,0.0118
120.0257,9.048611,82.808,0.011841
120.1322,9.0625,82.874,0.011885
120.2825,9.076389,82.941,0.011934
120.3377,9.090277,83.008,0.01198
120.4478,9.104167,83.074,0.012022
120.5871,9.118056,83.141,0.012072
120.6698,9.131945,83.208,0.012113
120.7024,9.145834,83.274,0.012157
120.9014,9.159722,83.341,0.012205
120.9183,9.173611,83.408,0.012247
121.0854,9.1875,83.474,0.012289
121.1404,9.201389,83.541,0.012342
121.2465,9.215278,83.608,0.012383
121.3345,9.229166,83.674,0.012425
121.4968,9.243055,83.741,0.012472
121.544,9.256944,83.808,0.012514
121.6898,9.270833,83.874,0.012561
121.7953,9.284723,83.941,0.012612
121.9041,9.298611,84.008,0.012656
121.9437,9.3125,84.074,0.012699
122.0862,9.326389,84.141,0.012751
122.1315,9.340278,84.208,0.012795
122.2475,9.354167,84.274,0.012839
122.3575,9.368056,84.341,0.012886
122.4191,9.381944,84.408,0.012931
122.5086,9.395833,84.474,0.012972
122.6696,9.409722,84.541,0.013025
122.7338,9.423611,84.608,0.013067
122.818,9.4375,84.674,0.013109
122.9388,9.451389,84.741,0.01316
123.0253,9.465278,84.808,0.013203
123.0928,9.479167,84.874,0.013247
123.2236,9.493056,84.941,0.013295
123.3099,9.506945,85.008,0.013337
123.4124,9.520833,85.074,0.013378
123.561,9.534722,85.141,0.013429
123.6284,9.548611,85.208,0.013474
123.687,9.5625,85.274,0.013517
123.8326,9.576389,85.341,0.013568
123.8891,9.590277,85.408,0.013611
123.9968,9.611111,85.474,0.013652
124.1213,9.625,85.541,0.013702
124.2033,9.638889,85.608,0.013746
124.2759,9.652778,85.674,0.013789
124.4328,9.666666,85.741,0.013839
124.4821,9.680555,85.808,0.013882
124.5867,9.694444,85.874,0.013927
124.6738,9.708334,85.941,0.013978
124.7566,9.722223,86.008,0.01402
124.8236,9.736111,86.074,0.014064
124.9923,9.75,86.141,0.014112
125.0618,9.763889,86.208,0.014137
125.1324,9.777778,86.274,0.014206
125.2489,9.791667,86.341,0.014096
125.3224,9.805555,86.408,0.014253
125.389,9.819444,86.474,0.014301
125.5289,9.833333,86.541,0.014496
125.595,9.847222,86.608,0.014596
125.6699,9.861111,86.674,0.014576
125.8348,9.875,86.741,0.014531
125.8961,9.888889,86.808,0.016097
125.9628,9.902778,86.874,0.013574
126.0753,9.916667,86.941,0.02383
126.1541,9.930556,87.008,0.036309
126.2217,9.944445,87.074,0.041846
126.3815,9.958333,87.141,0.037633
126.4499,9.972222,87.208,0.027302
126.5085,9.986111,87.274,0.019723
126.6278,10,87.341,0.017116
126.7074,10.01389,87.408,0.05411
126.7401,10.02778,87.474,0.073317
126.7995,10.04167,87.541,0.136743
126.9349,10.05556,87.608,0.155546
127.0522,10.06944,87.674,0.154928
127.2361,10.08333,87.741,0.156018
127.3375,10.09722,87.808,0.110332
127.2553,10.11111,87.874,0.180869
127.3454,10.125,87.941,0.131107
127.4802,10.13889,88.008,0.18243
127.4874,10.15278,88.074,0.211319
127.6066,10.16667,88.141,0.198365
127.7591,10.18056,88.208,0.175907
127.7772,10.19444,88.274,0.161337
127.8508,10.20833,88.341,0.175894
127.9958,10.22222,88.408,0.136449
128.0256,10.23611,88.474,0.147379
128.1411,10.25,88.541,0.160661
128.2183,10.26389,88.608,0.139929
128.3202,10.27778,88.674,0.141148
128.4053,10.29167,88.741,-0.02267
128.5238,10.30556,88.808,-0.00358
128.5837,10.31944,88.874,-0.00202
128.6751,10.33333,88.941,2.18E-05
128.7423,10.34722,89.008,0.000802
128.8441,10.36806,89.074,-0.00225
128.9099,10.38194,89.141,-0.00263
128.9864,10.38889,89.208,0.00463
129.0709,10.40278,89.274,0.003968
129.1719,10.42361,89.341,0.008403
129.2667,10.43056,89.408,0.012164
129.3292,10.45139,89.474,0.016057
129.4028,10.46528,89.541,0.016169
129.4792,10.47222,89.608,0.015656
129.5742,10.48611,89.674,0.019166
129.6604,10.50694,89.741,0.019328
129.7367,10.51389,89.808,0.020264
129.8465,10.53472,89.874,0.023374
129.9093,10.54861,89.941,0.029319
129.9713,10.5625,90.008,0.029805
